01010011,0.436
00100111,0.757
10101100,0.603
01100100,0.416
00110111,0.742
01111010,0.311
01011001,0.176
11011010,0.143
11000001,0.523
11101100,0.525
11111011,0.628
00111111,0.885
22201110,0.511
00011001,0.502
11001000,0.265
11100111,0.761
01001001,0.140
10100001,0.241
01000111,0.504
01000110,0.242
10010111,0.563
00100011,0.643
22221021,0.348
22220120,0.592
01101001,0.413
00000010,0.125
11001100,0.523
20120120,0.736
00000101,0.511
00010000,0.116
22220121,0.728
21021021,0.220
20120021,0.441
01111101,0.724
20121020,0.588
01011100,0.153
00101010,0.321
10011101,0.687
01001000,0.408
21020121,0.294
00100010,0.303
11001001,0.262
10000001,0.395
11010001,0.322
10011111,0.920
00011011,0.646
22201010,0.662
10011110,0.173
21120021,0.765
00001000,0.142
22211110,0.398
20021020,0.315
22200111,0.711
22220020,0.091
00001001,0.246
22222201,0.595
01111110,0.504
10110111,0.729
10101000,0.428
20021121,0.841
11010101,0.424
01111011,0.483
10101010,0.865
11001111,0.573
20020120,0.469
11000100,0.321
11010000,0.175
11001011,0.243
00111101,0.648
00101101,0.802
00001010,0.470
01000001,0.076
22201111,0.898
11011101,0.799
11111110,0.601
01110111,0.579
01101100,0.589
10001111,0.736
00010001,0.266
20020020,0.064
10111010,0.697
01000000,0.102
00110010,0.251
10011000,0.318
11000000,0.101
11101001,0.202
00100000,0.134
01001101,0.348
10111100,0.255
22210001,0.274
00110101,0.579
01000101,0.206
00101001,0.212
10010101,0.442
22211100,0.202
22222220,0.194
11100000,0.053
21120120,0.440
22201001,0.196
10100100,0.690
11111010,0.292
01100010,0.246
10011100,0.210
01011101,0.257
10000110,0.260
10010011,0.507
22222210,0.342
22200110,0.368
00111010,0.431
01110010,0.160
01001010,0.255
11000011,0.603
22221020,0.468
21121121,0.931
01010110,0.691
20020021,0.519
00000110,0.408
10110100,0.356
01110000,0.167
01001111,0.678
11110100,0.317
10010000,0.098
10001101,0.639
00001100,0.269
10111110,0.871
00001011,0.641
00000100,0.407
20020121,0.550
22220021,0.531
22210010,0.093
21020021,0.253
20021021,0.527
10100101,0.688
01100101,0.725
10010001,0.413
00100001,0.377
22201000,0.402
10011001,0.597
01110100,0.401
11110001,0.615
22210100,0.310
01010010,0.140
00010111,0.653
21121120,0.515
01001011,0.468
11000101,0.495
00011010,0.354
10111111,0.891
22200101,0.569
01010001,0.105
00011100,0.084
00101011,0.628
00110110,0.681
00010101,0.164
11101000,0.294
22222122,0.760
11100010,0.366
22221120,0.349
00111001,0.462
01110001,0.595
00010011,0.442
20120121,0.699
22211111,0.929
01010101,0.106
00100110,0.537
01101110,0.525
11011011,0.268
10001001,0.183
22222022,0.210
01000100,0.251
01101101,0.929
01110101,0.488
00111100,0.372
11010011,0.393
10111001,0.688
00110011,0.491
22222200,0.112
01111001,0.653
01011110,0.623
20121121,0.898
11010100,0.344
00110001,0.254
10000000,0.165
11000111,0.538
22222211,0.845
00100101,0.707
20021120,0.183
10010100,0.542
01101000,0.350
00011000,0.389
10110011,0.576
11110010,0.178
01010100,0.110
10110010,0.375
22210110,0.761
21021020,0.332
22022122,0.526
01011010,0.201
22211010,0.278
11010110,0.644
00001110,0.163
21121021,0.461
00000111,0.685
10100111,0.656
01110110,0.727
22221121,0.873
10111101,0.598
11110011,0.736
10110001,0.438
01010000,0.202
01101010,0.397
10100011,0.766
10000100,0.419
22122022,0.401
00001101,0.578
22200011,0.725
11011000,0.188
00011110,0.355
22200100,0.614
10101011,0.870
11100001,0.611
21120121,0.785
10001110,0.364
10110101,0.416
00101000,0.512
11001110,0.693
10100110,0.731
10001010,0.377
21021120,0.494
11101101,0.906
11111100,0.250
21121020,0.302
11111111,0.943
01100011,0.675
22201101,0.812
11101010,0.792
11001010,0.446
22211000,0.349
01000010,0.365
10011011,0.582
11001101,0.630
22211101,0.728
01110011,0.682
00100100,0.745
00001111,0.784
00010010,0.085
01100001,0.638
01001110,0.458
10101111,0.770
00101100,0.589
00111000,0.237
11101011,0.881
10001100,0.171
01000011,0.659
11101110,0.752
10001011,0.509
00000000,0.051
10110110,0.846
11110000,0.152
00010110,0.737
22210000,0.174
11110111,0.886
22222222,0.349
20121120,0.618
00111011,0.564
21020020,0.141
11111001,0.589
00000011,0.762
11011100,0.370
00111110,0.377
01100111,0.653
00101110,0.612
22022022,0.134
10001000,0.614
01001100,0.419
10111000,0.310
11000010,0.242
01011000,0.209
10110000,0.239
01011111,0.625
10111011,0.748
10000101,0.465
10101001,0.297
11000110,0.390
10000011,0.658
11011001,0.504
11110110,0.746
00101111,0.776
22210011,0.410
22200010,0.303
10010010,0.052
01111111,0.749
22210111,0.683
22210101,0.264
01101011,0.422
10101110,0.861
22211001,0.539
01111100,0.303
10000010,0.209
10000111,0.713
00110100,0.590
11100011,0.896
11010111,0.394
00000001,0.449
11111101,0.879
20121021,0.493
00110000,0.336
10010110,0.510
00010100,0.090
01011011,0.324
10100000,0.295
10100010,0.750
11011111,0.853
00011111,0.942
01100000,0.077
11011110,0.568
22201011,0.733
20120020,0.163
22200000,0.082
01100110,0.327
10011010,0.297
11110101,0.437
22122122,0.826
01111000,0.197
22201100,0.513
11010010,0.129
21120020,0.081
11100100,0.422
22222221,0.758
11100110,0.366
01101111,0.886
01010111,0.540
11101111,0.931
11111000,0.143
22211011,0.416
10101101,0.756
21020120,0.312
11100101,0.614
22200001,0.369
21021121,0.705
00011101,0.442
